osm_id,osm_type,category,name,lat,lon,bbox_area_m2,tags,cross_track_nm,along_track_nm,within_preferred_corridor
479147570,way,river,Montello River,43.788119547654574,-89.3272408647268,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",1.0988218162359092e-09,103.6480635543993,True
479147570,way,river,Montello River,43.787369115872195,-89.32657960584167,0.0,"{""name"": ""Montello River"", ""waterway"": ""river""}",-8.460746850495005e-09,103.59466370537226,True
830784422,way,river,Amnicon River,46.57674945092572,-91.93392659396957,0.0,"{""name"": ""Amnicon River"", ""waterway"": ""river""}",2.4827956821790153e-08,304.1260508573177,True
830784422,way,river,Amnicon River,46.575844210394905,-91.93302787203633,0.0,"{""name"": ""Amnicon River"", ""waterway"": ""river""}",9.042508575909421e-09,304.0602496607008,True
830784422,way,river,Amnicon River,46.57550077714767,-91.9326869218033,0.0,"{""name"": ""Amnicon River"", ""waterway"": ""river""}",-6.734333266669983e-09,304.0352859183141,True
1449275802,way,river,Nemadji River,46.68864224325015,-92.04529956097775,0.0,"{""boat"": ""yes"", ""name"": ""Nemadji River"", ""waterway"": ""river""}",2.0363290347971036e-08,312.2634021910886,True
1449275810,way,river,Bluff Creek,46.67150000526549,-92.02820006902029,0.0,"{""alt_name"": ""Allouez River"", ""name"": ""Bluff Creek"", ""waterway"": ""river""}",-6.096544262407256e-10,311.0162304709867,True
1500067797,way,river,White River,42.65070993762329,-88.34720371503163,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""White River"", ""source"": ""Bing"", ""tidal"": ""no"", ""waterway"": ""river""}",-8.09389859061587e-12,23.012595044132482,True
1500117223,way,river,Bark River,42.98127630872316,-88.62754969238166,0.0,"{""name"": ""Bark River"", ""tidal"": ""no"", ""waterway"": ""river""}",1.102230656142914e-09,46.38704500059896,True
1500117231,way,river,Bark River,42.98187276202438,-88.62805877876026,0.0,"{""name"": ""Bark River"", ""tidal"": ""no"", ""waterway"": ""river""}",-4.7957722293970146e-11,46.42926431129087,True
1501076078,way,river,Fox River,43.78636931896575,-89.32569864401847,0.0,"{""canoe"": ""yes"", ""intermittent"": ""no"", ""name"": ""Fox River"", ""name:mez"": ""W\u0101koh S\u0113p\u0113w"", ""name:oj"": ""jiiga`oshkodeg-ziibi"", ""name:win"": ""Wa\u0161ereke N\u012f\u012f\u0161\u0105n\u0105k"", ""tidal"": ""no"", ""waterway"": ""river""}",1.439678274863824e-10,103.52351973330565,True
1544300813,way,river,,45.50227806861327,-90.89241098660904,0.0,"{""layer"": ""-1"", ""waterway"": ""river""}",-1.647488358057019e-10,226.37150717612423,True
6584034,way,railroad,CN Superior Subdivision,44.64375194400297,-90.09450313879397,0.0,"{""electrified"": ""no"", ""gauge"": ""1435"", ""maxspeed"": ""60 mph"", ""name"": ""CN Superior Subdivision"", ""operator"": ""Canadian National Railway"", ""operator:wikidata"": ""Q624798"", ""railway"": ""rail"", ""railway:ctc"": ""yes"", ""railway:etms"": ""yes"", ""railway:preferred_direction"": ""both"", ""railway:ptc"": ""yes"", ""railway:rail"": ""continuous"", ""railway:track_class"": ""4"", ""railway:track_ref"": ""Main"", ""ref"": ""Superior"", ""reporting_marks"": ""CN"", ""usage"": ""main""}",-7.433920735570987e-06,164.71495790836863,True
